record_id,total_scm,ag_prop_2022_500,nat_prop_2022_500,semi_nat_prop_2022_500,corn_prop_2022_500,soybean_prop_2022_500,wheat_prop_2022_500,forest_prop_2022_500,total_nat_prop_2022_500,ag_prop_2 year_500,ag_prop_3 year_500,ag_prop_4 year_500,ag_prop_5 year_500,nat_prop_2 year_500,nat_prop_3 year_500,nat_prop_4 year_500,nat_prop_5 year_500,semi_nat_prop_2 year_500,semi_nat_prop_3 year_500,semi_nat_prop_4 year_500,semi_nat_prop_5 year_500,corn_prop_2 year_500,corn_prop_3 year_500,corn_prop_4 year_500,corn_prop_5 year_500,soybean_prop_2 year_500,soybean_prop_3 year_500,soybean_prop_4 year_500,soybean_prop_5 year_500,wheat_prop_2 year_500,wheat_prop_3 year_500,wheat_prop_4 year_500,wheat_prop_5 year_500,forest_prop_2 year_500,forest_prop_3 year_500,forest_prop_4 year_500,forest_prop_5 year_500,total_nat_prop_2 year_500,total_nat_prop_3 year_500,total_nat_prop_4 year_500,total_nat_prop_5 year_500,ag_prop_2022_1000,nat_prop_2022_1000,semi_nat_prop_2022_1000,corn_prop_2022_1000,soybean_prop_2022_1000,wheat_prop_2022_1000,forest_prop_2022_1000,total_nat_prop_2022_1000,ag_prop_2 year_1000,ag_prop_3 year_1000,ag_prop_4 year_1000,ag_prop_5 year_1000,nat_prop_2 year_1000,nat_prop_3 year_1000,nat_prop_4 year_1000,nat_prop_5 year_1000,semi_nat_prop_2 year_1000,semi_nat_prop_3 year_1000,semi_nat_prop_4 year_1000,semi_nat_prop_5 year_1000,corn_prop_2 year_1000,corn_prop_3 year_1000,corn_prop_4 year_1000,corn_prop_5 year_1000,soybean_prop_2 year_1000,soybean_prop_3 year_1000,soybean_prop_4 year_1000,soybean_prop_5 year_1000,wheat_prop_2 year_1000,wheat_prop_3 year_1000,wheat_prop_4 year_1000,wheat_prop_5 year_1000,forest_prop_2 year_1000,forest_prop_3 year_1000,forest_prop_4 year_1000,forest_prop_5 year_1000,total_nat_prop_2 year_1000,total_nat_prop_3 year_1000,total_nat_prop_4 year_1000,total_nat_prop_5 year_1000,ag_prop_2022_2000,nat_prop_2022_2000,semi_nat_prop_2022_2000,corn_prop_2022_2000,soybean_prop_2022_2000,wheat_prop_2022_2000,forest_prop_2022_2000,total_nat_prop_2022_2000,ag_prop_2 year_2000,ag_prop_3 year_2000,ag_prop_4 year_2000,ag_prop_5 year_2000,nat_prop_2 year_2000,nat_prop_3 year_2000,nat_prop_4 year_2000,nat_prop_5 year_2000,semi_nat_prop_2 year_2000,semi_nat_prop_3 year_2000,semi_nat_prop_4 year_2000,semi_nat_prop_5 year_2000,corn_prop_2 year_2000,corn_prop_3 year_2000,corn_prop_4 year_2000,corn_prop_5 year_2000,soybean_prop_2 year_2000,soybean_prop_3 year_2000,soybean_prop_4 year_2000,soybean_prop_5 year_2000,wheat_prop_2 year_2000,wheat_prop_3 year_2000,wheat_prop_4 year_2000,wheat_prop_5 year_2000,forest_prop_2 year_2000,forest_prop_3 year_2000,forest_prop_4 year_2000,forest_prop_5 year_2000,total_nat_prop_2 year_2000,total_nat_prop_3 year_2000,total_nat_prop_4 year_2000,total_nat_prop_5 year_2000,ag_prop_2022_3000,nat_prop_2022_3000,semi_nat_prop_2022_3000,corn_prop_2022_3000,soybean_prop_2022_3000,wheat_prop_2022_3000,forest_prop_2022_3000,total_nat_prop_2022_3000,ag_prop_2 year_3000,ag_prop_3 year_3000,ag_prop_4 year_3000,ag_prop_5 year_3000,nat_prop_2 year_3000,nat_prop_3 year_3000,nat_prop_4 year_3000,nat_prop_5 year_3000,semi_nat_prop_2 year_3000,semi_nat_prop_3 year_3000,semi_nat_prop_4 year_3000,semi_nat_prop_5 year_3000,corn_prop_2 year_3000,corn_prop_3 year_3000,corn_prop_4 year_3000,corn_prop_5 year_3000,soybean_prop_2 year_3000,soybean_prop_3 year_3000,soybean_prop_4 year_3000,soybean_prop_5 year_3000,wheat_prop_2 year_3000,wheat_prop_3 year_3000,wheat_prop_4 year_3000,wheat_prop_5 year_3000,forest_prop_2 year_3000,forest_prop_3 year_3000,forest_prop_4 year_3000,forest_prop_5 year_3000,total_nat_prop_2 year_3000,total_nat_prop_3 year_3000,total_nat_prop_4 year_3000,total_nat_prop_5 year_3000
DIP_CUR,0,0.61393597,0.133082235,0.16007533,0.338983051,0.03138732,0,0.130571249,0.293157564,0.591023227,0.583385646,0.581763967,0.588198368,0.13653484,0.137685708,0.146578782,0.149780289,0.155681105,0.154216363,0.135279347,0.118141871,0.235404896,0.200878845,0.237602009,0.295543001,0.041745135,0.04519774,0.036723164,0.032391714,0,0,0.013967357,0.011173886,0.134023854,0.135174723,0.142341494,0.140112994,0.292215945,0.291902072,0.281858129,0.267922159,0.613597111,0.169414351,0.138326268,0.350290469,0.063118229,0.000314021,0.162348877,0.307740619,0.593107238,0.586277281,0.580821165,0.582509028,0.171848014,0.172659235,0.179423771,0.182823049,0.1343225,0.13298791,0.118856963,0.107238185,0.346365206,0.345056785,0.327563197,0.333929973,0.039959177,0.032239493,0.027633851,0.024336631,0.000706547,0.000837389,0.013542157,0.010959334,0.164468519,0.165175067,0.170120898,0.167875648,0.306170513,0.305647145,0.298280735,0.290061234,0.402081288,0.322128412,0.197211859,0.226114274,0.019085019,0.000471235,0.306616925,0.519340271,0.366836835,0.355088684,0.34856666,0.346569802,0.325917927,0.327181098,0.336304732,0.343663852,0.196289024,0.195981412,0.179540546,0.160730414,0.221460829,0.21990968,0.204044767,0.197039073,0.01282152,0.010733687,0.009699588,0.0093226,0.000863931,0.00099483,0.004084037,0.003471431,0.309424701,0.310360626,0.318044375,0.316426468,0.522206951,0.523162511,0.515845278,0.504394267,0.230759834,0.538148756,0.173274929,0.119193047,0.008917664,0.000279222,0.519789885,0.711423685,0.205254616,0.196752877,0.193540365,0.192579666,0.542267286,0.543640129,0.552266937,0.560392307,0.170631043,0.169749747,0.15598932,0.140103312,0.116252487,0.1152723,0.10849534,0.106851419,0.006422114,0.005590264,0.005148162,0.005064396,0.000453736,0.000511908,0.001910928,0.001633451,0.522747897,0.523733901,0.531333985,0.529765104,0.712898328,0.713389876,0.708256256,0.70049562
DIP_CUR,0,0.61393597,0.133082235,0.16007533,0.338983051,0.03138732,0,0.130571249,0.293157564,0.591023227,0.583385646,0.581763967,0.588198368,0.13653484,0.137685708,0.146578782,0.149780289,0.155681105,0.154216363,0.135279347,0.118141871,0.235404896,0.200878845,0.237602009,0.295543001,0.041745135,0.04519774,0.036723164,0.032391714,0,0,0.013967357,0.011173886,0.134023854,0.135174723,0.142341494,0.140112994,0.292215945,0.291902072,0.281858129,0.267922159,0.613597111,0.169414351,0.138326268,0.350290469,0.063118229,0.000314021,0.162348877,0.307740619,0.593107238,0.586277281,0.580821165,0.582509028,0.171848014,0.172659235,0.179423771,0.182823049,0.1343225,0.13298791,0.118856963,0.107238185,0.346365206,0.345056785,0.327563197,0.333929973,0.039959177,0.032239493,0.027633851,0.024336631,0.000706547,0.000837389,0.013542157,0.010959334,0.164468519,0.165175067,0.170120898,0.167875648,0.306170513,0.305647145,0.298280735,0.290061234,0.402081288,0.322128412,0.197211859,0.226114274,0.019085019,0.000471235,0.306616925,0.519340271,0.366836835,0.355088684,0.34856666,0.346569802,0.325917927,0.327181098,0.336304732,0.343663852,0.196289024,0.195981412,0.179540546,0.160730414,0.221460829,0.21990968,0.204044767,0.197039073,0.01282152,0.010733687,0.009699588,0.0093226,0.000863931,0.00099483,0.004084037,0.003471431,0.309424701,0.310360626,0.318044375,0.316426468,0.522206951,0.523162511,0.515845278,0.504394267,0.230759834,0.538148756,0.173274929,0.119193047,0.008917664,0.000279222,0.519789885,0.711423685,0.205254616,0.196752877,0.193540365,0.192579666,0.542267286,0.543640129,0.552266937,0.560392307,0.170631043,0.169749747,0.15598932,0.140103312,0.116252487,0.1152723,0.10849534,0.106851419,0.006422114,0.005590264,0.005148162,0.005064396,0.000453736,0.000511908,0.001910928,0.001633451,0.522747897,0.523733901,0.531333985,0.529765104,0.712898328,0.713389876,0.708256256,0.70049562
DIP_CUR,0,0.61393597,0.133082235,0.16007533,0.338983051,0.03138732,0,0.130571249,0.293157564,0.591023227,0.583385646,0.581763967,0.588198368,0.13653484,0.137685708,0.146578782,0.149780289,0.155681105,0.154216363,0.135279347,0.118141871,0.235404896,0.200878845,0.237602009,0.295543001,0.041745135,0.04519774,0.036723164,0.032391714,0,0,0.013967357,0.011173886,0.134023854,0.135174723,0.142341494,0.140112994,0.292215945,0.291902072,0.281858129,0.267922159,0.613597111,0.169414351,0.138326268,0.350290469,0.063118229,0.000314021,0.162348877,0.307740619,0.593107238,0.586277281,0.580821165,0.582509028,0.171848014,0.172659235,0.179423771,0.182823049,0.1343225,0.13298791,0.118856963,0.107238185,0.346365206,0.345056785,0.327563197,0.333929973,0.039959177,0.032239493,0.027633851,0.024336631,0.000706547,0.000837389,0.013542157,0.010959334,0.164468519,0.165175067,0.170120898,0.167875648,0.306170513,0.305647145,0.298280735,0.290061234,0.402081288,0.322128412,0.197211859,0.226114274,0.019085019,0.000471235,0.306616925,0.519340271,0.366836835,0.355088684,0.34856666,0.346569802,0.325917927,0.327181098,0.336304732,0.343663852,0.196289024,0.195981412,0.179540546,0.160730414,0.221460829,0.21990968,0.204044767,0.197039073,0.01282152,0.010733687,0.009699588,0.0093226,0.000863931,0.00099483,0.004084037,0.003471431,0.309424701,0.310360626,0.318044375,0.316426468,0.522206951,0.523162511,0.515845278,0.504394267,0.230759834,0.538148756,0.173274929,0.119193047,0.008917664,0.000279222,0.519789885,0.711423685,0.205254616,0.196752877,0.193540365,0.192579666,0.542267286,0.543640129,0.552266937,0.560392307,0.170631043,0.169749747,0.15598932,0.140103312,0.116252487,0.1152723,0.10849534,0.106851419,0.006422114,0.005590264,0.005148162,0.005064396,0.000453736,0.000511908,0.001910928,0.001633451,0.522747897,0.523733901,0.531333985,0.529765104,0.712898328,0.713389876,0.708256256,0.70049562
DIP_CUR,0,0.61393597,0.133082235,0.16007533,0.338983051,0.03138732,0,0.130571249,0.293157564,0.591023227,0.583385646,0.581763967,0.588198368,0.13653484,0.137685708,0.146578782,0.149780289,0.155681105,0.154216363,0.135279347,0.118141871,0.235404896,0.200878845,0.237602009,0.295543001,0.041745135,0.04519774,0.036723164,0.032391714,0,0,0.013967357,0.011173886,0.134023854,0.135174723,0.142341494,0.140112994,0.292215945,0.291902072,0.281858129,0.267922159,0.613597111,0.169414351,0.138326268,0.350290469,0.063118229,0.000314021,0.162348877,0.307740619,0.593107238,0.586277281,0.580821165,0.582509028,0.171848014,0.172659235,0.179423771,0.182823049,0.1343225,0.13298791,0.118856963,0.107238185,0.346365206,0.345056785,0.327563197,0.333929973,0.039959177,0.032239493,0.027633851,0.024336631,0.000706547,0.000837389,0.013542157,0.010959334,0.164468519,0.165175067,0.170120898,0.167875648,0.306170513,0.305647145,0.298280735,0.290061234,0.402081288,0.322128412,0.197211859,0.226114274,0.019085019,0.000471235,0.306616925,0.519340271,0.366836835,0.355088684,0.34856666,0.346569802,0.325917927,0.327181098,0.336304732,0.343663852,0.196289024,0.195981412,0.179540546,0.160730414,0.221460829,0.21990968,0.204044767,0.197039073,0.01282152,0.010733687,0.009699588,0.0093226,0.000863931,0.00099483,0.004084037,0.003471431,0.309424701,0.310360626,0.318044375,0.316426468,0.522206951,0.523162511,0.515845278,0.504394267,0.230759834,0.538148756,0.173274929,0.119193047,0.008917664,0.000279222,0.519789885,0.711423685,0.205254616,0.196752877,0.193540365,0.192579666,0.542267286,0.543640129,0.552266937,0.560392307,0.170631043,0.169749747,0.15598932,0.140103312,0.116252487,0.1152723,0.10849534,0.106851419,0.006422114,0.005590264,0.005148162,0.005064396,0.000453736,0.000511908,0.001910928,0.001633451,0.522747897,0.523733901,0.531333985,0.529765104,0.712898328,0.713389876,0.708256256,0.70049562
DIP_CUR,0,0.61393597,0.133082235,0.16007533,0.338983051,0.03138732,0,0.130571249,0.293157564,0.591023227,0.583385646,0.581763967,0.588198368,0.13653484,0.137685708,0.146578782,0.149780289,0.155681105,0.154216363,0.135279347,0.118141871,0.235404896,0.200878845,0.237602009,0.295543001,0.041745135,0.04519774,0.036723164,0.032391714,0,0,0.013967357,0.011173886,0.134023854,0.135174723,0.142341494,0.140112994,0.292215945,0.291902072,0.281858129,0.267922159,0.613597111,0.169414351,0.138326268,0.350290469,0.063118229,0.000314021,0.162348877,0.307740619,0.593107238,0.586277281,0.580821165,0.582509028,0.171848014,0.172659235,0.179423771,0.182823049,0.1343225,0.13298791,0.118856963,0.107238185,0.346365206,0.345056785,0.327563197,0.333929973,0.039959177,0.032239493,0.027633851,0.024336631,0.000706547,0.000837389,0.013542157,0.010959334,0.164468519,0.165175067,0.170120898,0.167875648,0.306170513,0.305647145,0.298280735,0.290061234,0.402081288,0.322128412,0.197211859,0.226114274,0.019085019,0.000471235,0.306616925,0.519340271,0.366836835,0.355088684,0.34856666,0.346569802,0.325917927,0.327181098,0.336304732,0.343663852,0.196289024,0.195981412,0.179540546,0.160730414,0.221460829,0.21990968,0.204044767,0.197039073,0.01282152,0.010733687,0.009699588,0.0093226,0.000863931,0.00099483,0.004084037,0.003471431,0.309424701,0.310360626,0.318044375,0.316426468,0.522206951,0.523162511,0.515845278,0.504394267,0.230759834,0.538148756,0.173274929,0.119193047,0.008917664,0.000279222,0.519789885,0.711423685,0.205254616,0.196752877,0.193540365,0.192579666,0.542267286,0.543640129,0.552266937,0.560392307,0.170631043,0.169749747,0.15598932,0.140103312,0.116252487,0.1152723,0.10849534,0.106851419,0.006422114,0.005590264,0.005148162,0.005064396,0.000453736,0.000511908,0.001910928,0.001633451,0.522747897,0.523733901,0.531333985,0.529765104,0.712898328,0.713389876,0.708256256,0.70049562
DIP_CUR,0,0.61393597,0.133082235,0.16007533,0.338983051,0.03138732,0,0.130571249,0.293157564,0.591023227,0.583385646,0.581763967,0.588198368,0.13653484,0.137685708,0.146578782,0.149780289,0.155681105,0.154216363,0.135279347,0.118141871,0.235404896,0.200878845,0.237602009,0.295543001,0.041745135,0.04519774,0.036723164,0.032391714,0,0,0.013967357,0.011173886,0.134023854,0.135174723,0.142341494,0.140112994,0.292215945,0.291902072,0.281858129,0.267922159,0.613597111,0.169414351,0.138326268,0.350290469,0.063118229,0.000314021,0.162348877,0.307740619,0.593107238,0.586277281,0.580821165,0.582509028,0.171848014,0.172659235,0.179423771,0.182823049,0.1343225,0.13298791,0.118856963,0.107238185,0.346365206,0.345056785,0.327563197,0.333929973,0.039959177,0.032239493,0.027633851,0.024336631,0.000706547,0.000837389,0.013542157,0.010959334,0.164468519,0.165175067,0.170120898,0.167875648,0.306170513,0.305647145,0.298280735,0.290061234,0.402081288,0.322128412,0.197211859,0.226114274,0.019085019,0.000471235,0.306616925,0.519340271,0.366836835,0.355088684,0.34856666,0.346569802,0.325917927,0.327181098,0.336304732,0.343663852,0.196289024,0.195981412,0.179540546,0.160730414,0.221460829,0.21990968,0.204044767,0.197039073,0.01282152,0.010733687,0.009699588,0.0093226,0.000863931,0.00099483,0.004084037,0.003471431,0.309424701,0.310360626,0.318044375,0.316426468,0.522206951,0.523162511,0.515845278,0.504394267,0.230759834,0.538148756,0.173274929,0.119193047,0.008917664,0.000279222,0.519789885,0.711423685,0.205254616,0.196752877,0.193540365,0.192579666,0.542267286,0.543640129,0.552266937,0.560392307,0.170631043,0.169749747,0.15598932,0.140103312,0.116252487,0.1152723,0.10849534,0.106851419,0.006422114,0.005590264,0.005148162,0.005064396,0.000453736,0.000511908,0.001910928,0.001633451,0.522747897,0.523733901,0.531333985,0.529765104,0.712898328,0.713389876,0.708256256,0.70049562
DIP_CUR,29,0.61393597,0.133082235,0.16007533,0.338983051,0.03138732,0,0.130571249,0.293157564,0.591023227,0.583385646,0.581763967,0.588198368,0.13653484,0.137685708,0.146578782,0.149780289,0.155681105,0.154216363,0.135279347,0.118141871,0.235404896,0.200878845,0.237602009,0.295543001,0.041745135,0.04519774,0.036723164,0.032391714,0,0,0.013967357,0.011173886,0.134023854,0.135174723,0.142341494,0.140112994,0.292215945,0.291902072,0.281858129,0.267922159,0.613597111,0.169414351,0.138326268,0.350290469,0.063118229,0.000314021,0.162348877,0.307740619,0.593107238,0.586277281,0.580821165,0.582509028,0.171848014,0.172659235,0.179423771,0.182823049,0.1343225,0.13298791,0.118856963,0.107238185,0.346365206,0.345056785,0.327563197,0.333929973,0.039959177,0.032239493,0.027633851,0.024336631,0.000706547,0.000837389,0.013542157,0.010959334,0.164468519,0.165175067,0.170120898,0.167875648,0.306170513,0.305647145,0.298280735,0.290061234,0.402081288,0.322128412,0.197211859,0.226114274,0.019085019,0.000471235,0.306616925,0.519340271,0.366836835,0.355088684,0.34856666,0.346569802,0.325917927,0.327181098,0.336304732,0.343663852,0.196289024,0.195981412,0.179540546,0.160730414,0.221460829,0.21990968,0.204044767,0.197039073,0.01282152,0.010733687,0.009699588,0.0093226,0.000863931,0.00099483,0.004084037,0.003471431,0.309424701,0.310360626,0.318044375,0.316426468,0.522206951,0.523162511,0.515845278,0.504394267,0.230759834,0.538148756,0.173274929,0.119193047,0.008917664,0.000279222,0.519789885,0.711423685,0.205254616,0.196752877,0.193540365,0.192579666,0.542267286,0.543640129,0.552266937,0.560392307,0.170631043,0.169749747,0.15598932,0.140103312,0.116252487,0.1152723,0.10849534,0.106851419,0.006422114,0.005590264,0.005148162,0.005064396,0.000453736,0.000511908,0.001910928,0.001633451,0.522747897,0.523733901,0.531333985,0.529765104,0.712898328,0.713389876,0.708256256,0.70049562
DIP_CUR,172,0.61393597,0.133082235,0.16007533,0.338983051,0.03138732,0,0.130571249,0.293157564,0.591023227,0.583385646,0.581763967,0.588198368,0.13653484,0.137685708,0.146578782,0.149780289,0.155681105,0.154216363,0.135279347,0.118141871,0.235404896,0.200878845,0.237602009,0.295543001,0.041745135,0.04519774,0.036723164,0.032391714,0,0,0.013967357,0.011173886,0.134023854,0.135174723,0.142341494,0.140112994,0.292215945,0.291902072,0.281858129,0.267922159,0.613597111,0.169414351,0.138326268,0.350290469,0.063118229,0.000314021,0.162348877,0.307740619,0.593107238,0.586277281,0.580821165,0.582509028,0.171848014,0.172659235,0.179423771,0.182823049,0.1343225,0.13298791,0.118856963,0.107238185,0.346365206,0.345056785,0.327563197,0.333929973,0.039959177,0.032239493,0.027633851,0.024336631,0.000706547,0.000837389,0.013542157,0.010959334,0.164468519,0.165175067,0.170120898,0.167875648,0.306170513,0.305647145,0.298280735,0.290061234,0.402081288,0.322128412,0.197211859,0.226114274,0.019085019,0.000471235,0.306616925,0.519340271,0.366836835,0.355088684,0.34856666,0.346569802,0.325917927,0.327181098,0.336304732,0.343663852,0.196289024,0.195981412,0.179540546,0.160730414,0.221460829,0.21990968,0.204044767,0.197039073,0.01282152,0.010733687,0.009699588,0.0093226,0.000863931,0.00099483,0.004084037,0.003471431,0.309424701,0.310360626,0.318044375,0.316426468,0.522206951,0.523162511,0.515845278,0.504394267,0.230759834,0.538148756,0.173274929,0.119193047,0.008917664,0.000279222,0.519789885,0.711423685,0.205254616,0.196752877,0.193540365,0.192579666,0.542267286,0.543640129,0.552266937,0.560392307,0.170631043,0.169749747,0.15598932,0.140103312,0.116252487,0.1152723,0.10849534,0.106851419,0.006422114,0.005590264,0.005148162,0.005064396,0.000453736,0.000511908,0.001910928,0.001633451,0.522747897,0.523733901,0.531333985,0.529765104,0.712898328,0.713389876,0.708256256,0.70049562
DIP_CUR,60,0.61393597,0.133082235,0.16007533,0.338983051,0.03138732,0,0.130571249,0.293157564,0.591023227,0.583385646,0.581763967,0.588198368,0.13653484,0.137685708,0.146578782,0.149780289,0.155681105,0.154216363,0.135279347,0.118141871,0.235404896,0.200878845,0.237602009,0.295543001,0.041745135,0.04519774,0.036723164,0.032391714,0,0,0.013967357,0.011173886,0.134023854,0.135174723,0.142341494,0.140112994,0.292215945,0.291902072,0.281858129,0.267922159,0.613597111,0.169414351,0.138326268,0.350290469,0.063118229,0.000314021,0.162348877,0.307740619,0.593107238,0.586277281,0.580821165,0.582509028,0.171848014,0.172659235,0.179423771,0.182823049,0.1343225,0.13298791,0.118856963,0.107238185,0.346365206,0.345056785,0.327563197,0.333929973,0.039959177,0.032239493,0.027633851,0.024336631,0.000706547,0.000837389,0.013542157,0.010959334,0.164468519,0.165175067,0.170120898,0.167875648,0.306170513,0.305647145,0.298280735,0.290061234,0.402081288,0.322128412,0.197211859,0.226114274,0.019085019,0.000471235,0.306616925,0.519340271,0.366836835,0.355088684,0.34856666,0.346569802,0.325917927,0.327181098,0.336304732,0.343663852,0.196289024,0.195981412,0.179540546,0.160730414,0.221460829,0.21990968,0.204044767,0.197039073,0.01282152,0.010733687,0.009699588,0.0093226,0.000863931,0.00099483,0.004084037,0.003471431,0.309424701,0.310360626,0.318044375,0.316426468,0.522206951,0.523162511,0.515845278,0.504394267,0.230759834,0.538148756,0.173274929,0.119193047,0.008917664,0.000279222,0.519789885,0.711423685,0.205254616,0.196752877,0.193540365,0.192579666,0.542267286,0.543640129,0.552266937,0.560392307,0.170631043,0.169749747,0.15598932,0.140103312,0.116252487,0.1152723,0.10849534,0.106851419,0.006422114,0.005590264,0.005148162,0.005064396,0.000453736,0.000511908,0.001910928,0.001633451,0.522747897,0.523733901,0.531333985,0.529765104,0.712898328,0.713389876,0.708256256,0.70049562
DIP_CUR,25,0.61393597,0.133082235,0.16007533,0.338983051,0.03138732,0,0.130571249,0.293157564,0.591023227,0.583385646,0.581763967,0.588198368,0.13653484,0.137685708,0.146578782,0.149780289,0.155681105,0.154216363,0.135279347,0.118141871,0.235404896,0.200878845,0.237602009,0.295543001,0.041745135,0.04519774,0.036723164,0.032391714,0,0,0.013967357,0.011173886,0.134023854,0.135174723,0.142341494,0.140112994,0.292215945,0.291902072,0.281858129,0.267922159,0.613597111,0.169414351,0.138326268,0.350290469,0.063118229,0.000314021,0.162348877,0.307740619,0.593107238,0.586277281,0.580821165,0.582509028,0.171848014,0.172659235,0.179423771,0.182823049,0.1343225,0.13298791,0.118856963,0.107238185,0.346365206,0.345056785,0.327563197,0.333929973,0.039959177,0.032239493,0.027633851,0.024336631,0.000706547,0.000837389,0.013542157,0.010959334,0.164468519,0.165175067,0.170120898,0.167875648,0.306170513,0.305647145,0.298280735,0.290061234,0.402081288,0.322128412,0.197211859,0.226114274,0.019085019,0.000471235,0.306616925,0.519340271,0.366836835,0.355088684,0.34856666,0.346569802,0.325917927,0.327181098,0.336304732,0.343663852,0.196289024,0.195981412,0.179540546,0.160730414,0.221460829,0.21990968,0.204044767,0.197039073,0.01282152,0.010733687,0.009699588,0.0093226,0.000863931,0.00099483,0.004084037,0.003471431,0.309424701,0.310360626,0.318044375,0.316426468,0.522206951,0.523162511,0.515845278,0.504394267,0.230759834,0.538148756,0.173274929,0.119193047,0.008917664,0.000279222,0.519789885,0.711423685,0.205254616,0.196752877,0.193540365,0.192579666,0.542267286,0.543640129,0.552266937,0.560392307,0.170631043,0.169749747,0.15598932,0.140103312,0.116252487,0.1152723,0.10849534,0.106851419,0.006422114,0.005590264,0.005148162,0.005064396,0.000453736,0.000511908,0.001910928,0.001633451,0.522747897,0.523733901,0.531333985,0.529765104,0.712898328,0.713389876,0.708256256,0.70049562
